collectDate,uva_250,uva_280,dtpr,site
4/17/18 18:59,0.01,0.0061,4/17/18 19:00,BLWA
5/2/18 15:30,0.0947,0.0602,5/2/18 15:30,BLWA
5/15/18 19:28,0.0835,0.0592,5/15/18 19:30,BLWA
5/15/18 20:00,0.084,0.0578,5/15/18 20:00,BLWA
5/30/18 17:04,0.0775,0.0496,5/30/18 17:00,BLWA
6/18/18 16:05,0.084,0.0578,6/18/18 16:00,BLWA
7/9/18 17:04,0.0685,0.0457,7/9/18 17:00,BLWA
7/24/18 20:55,0.0826,0.0527,7/24/18 21:00,BLWA
8/21/18 19:00,0.074033333,0.048166667,8/21/18 19:00,BLWA
9/10/18 18:45,0.1026,0.067333333,9/10/18 18:45,BLWA
9/18/18 18:30,0.085,0.0551,9/18/18 18:30,BLWA
10/16/18 18:05,0.071566667,0.044133333,10/16/18 18:00,BLWA
11/6/18 18:45,0.0638,0.042,11/6/18 18:45,BLWA
11/19/18 20:00,0.095,0.0636,11/19/18 20:00,BLWA
12/12/18 17:20,0.1506,0.1151,12/12/18 17:15,BLWA
12/20/18 17:33,0.1051,0.0736,12/20/18 17:30,BLWA
1/15/19 16:15,0.0964,0.0682,1/15/19 16:15,BLWA
1/21/19 16:00,0.049,0.0321,1/21/19 16:00,BLWA
1/28/19 16:00,0.0687,0.0476,1/28/19 16:00,BLWA
2/14/19 15:38,0.0896,0.0634,2/14/19 15:45,BLWA
2/18/19 16:00,0.0699,0.0459,2/18/19 16:00,BLWA
3/14/19 19:40,0.0966,0.0685,3/14/19 19:45,BLWA
3/19/19 15:15,0.051,0.0359,3/19/19 15:15,BLWA
3/21/19 15:00,0.0644,0.0405,3/21/19 15:00,BLWA
4/3/19 19:10,0.052,0.0292,4/3/19 19:15,BLWA
4/11/19 15:00,0.0709,0.0505,4/11/19 15:00,BLWA
4/16/19 14:51,0.069633333,0.048433333,4/16/19 14:45,BLWA
5/2/19 15:18,0.0964,0.0653,5/2/19 15:15,BLWA
5/14/19 14:50,0.0882,0.0593,5/14/19 14:45,BLWA
5/29/19 14:30,0.0587,0.04,5/29/19 14:30,BLWA
6/17/19 14:10,0.083,0.0544,6/17/19 14:15,BLWA
7/10/19 14:36,0.0566,0.0371,7/10/19 14:30,BLWA
7/16/19 15:43,0.0996,0.0712,7/16/19 15:45,BLWA
8/20/19 15:00,0.069866667,0.043266667,8/20/19 15:00,BLWA
9/11/19 15:00,0.069,0.042,9/11/19 15:00,BLWA
9/17/19 14:18,0.0738,0.0483,9/17/19 14:15,BLWA
10/16/19 15:05,0.0702,0.0434,10/16/19 15:00,BLWA
11/12/19 15:36,0.1027,0.0699,11/12/19 15:30,BLWA
11/20/19 17:08,0.0809,0.0553,11/20/19 17:15,BLWA
12/11/19 16:24,0.091766667,0.064233333,12/11/19 16:30,BLWA
12/17/19 17:33,0.0893,0.0585,12/17/19 17:30,BLWA
1/20/20 17:22,NA,0.0862,1/20/20 17:15,BLWA
1/22/20 17:35,NA,0.0777,1/22/20 17:30,BLWA
1/28/20 16:43,NA,0.0466,1/28/20 16:45,BLWA
3/2/20 16:50,NA,0.075166667,3/2/20 16:45,BLWA
3/3/20 21:24,NA,0.0408,3/3/20 21:30,BLWA
3/12/20 14:47,NA,0.0884,3/12/20 14:45,BLWA
3/16/20 15:27,NA,0.0991,3/16/20 15:30,BLWA
3/18/20 15:21,NA,0.0607,3/18/20 15:15,BLWA
7/9/20 15:58,NA,0.0459,7/9/20 16:00,BLWA
7/21/20 15:55,NA,0.0564,7/21/20 16:00,BLWA
7/30/20 17:14,NA,0.0105,7/30/20 17:15,BLWA
8/19/20 14:40,NA,0.042,8/19/20 14:45,BLWA
8/26/20 14:50,NA,0.052,8/26/20 14:45,BLWA
9/10/20 14:45,NA,0.0317,9/10/20 14:45,BLWA
9/15/20 15:50,NA,0.06,9/15/20 15:45,BLWA
10/15/20 14:40,NA,0.049966667,10/15/20 14:45,BLWA
10/19/20 15:55,NA,0.0434,10/19/20 16:00,BLWA
10/4/16 20:18,0.1061,0.0699,10/4/16 20:15,CARI
10/11/16 19:44,0.0882,0.0587,10/11/16 19:45,CARI
5/8/17 11:53,0.6882,0.4706,5/8/17 12:00,CARI
5/16/17 12:48,0.2866,0.1962,5/16/17 12:45,CARI
5/21/17 21:39,0.1394,0.0957,5/21/17 21:45,CARI
5/31/17 12:31,0.1471,0.1005,5/31/17 12:30,CARI
6/6/17 18:59,0.0852,0.0598,6/6/17 19:00,CARI
6/13/17 19:07,0.0809,0.0536,6/13/17 19:00,CARI
6/20/17 19:55,0.1919,0.1311,6/20/17 20:00,CARI
7/4/17 22:44,0.4459,0.3086,7/4/17 22:45,CARI
7/19/17 23:59,0.1047,0.0663,7/20/17 0:00,CARI
7/24/17 21:10,0.0862,0.059,7/24/17 21:15,CARI
8/7/17 20:02,0.0563,0.0386,8/7/17 20:00,CARI
8/15/17 18:54,0.1773,0.1195,8/15/17 19:00,CARI
8/23/17 18:55,0.17,0.1154,8/23/17 19:00,CARI
9/6/17 19:05,0.0966,0.0663,9/6/17 19:00,CARI
9/19/17 19:15,0.1146,0.0779,9/19/17 19:15,CARI
9/25/17 18:38,0.1375,0.0894,9/25/17 18:45,CARI
10/12/17 1:00,0.3886,0.2584,10/12/17 1:00,CARI
10/17/17 19:22,0.1567,0.1052,10/17/17 19:15,CARI
4/24/18 20:04,0.0537,0.0352,4/24/18 20:00,CARI
5/1/18 18:37,0.4916,0.33,5/1/18 18:30,CARI
5/8/18 18:38,0.567,0.3845,5/8/18 18:45,CARI
5/16/18 18:28,0.4374,0.2989,5/16/18 18:30,CARI
5/21/18 18:56,0.4085,0.2788,5/21/18 19:00,CARI
5/29/18 19:03,-9.00E-04,-0.0017,5/29/18 19:00,CARI
6/13/18 19:13,0.1224,0.0836,6/13/18 19:15,CARI
6/19/18 19:06,0.0893,0.06,6/19/18 19:00,CARI
6/26/18 18:28,0.0887,0.0619,6/26/18 18:30,CARI
7/4/18 19:00,0.1817,0.1248,7/4/18 19:00,CARI
7/11/18 19:15,0.1391,0.0976,7/11/18 19:15,CARI
7/18/18 18:35,0.1299,0.0894,7/18/18 18:30,CARI
7/25/18 21:03,0.0877,0.0617,7/25/18 21:00,CARI
8/1/18 18:57,0.09455,0.06485,8/1/18 19:00,CARI
8/8/18 20:09,0.2536,0.1703,8/8/18 20:15,CARI
8/15/18 18:50,0.3966,0.2688,8/15/18 18:45,CARI
8/22/18 18:45,0.155,0.1027,8/22/18 18:45,CARI
9/5/18 19:30,0.1986,0.1336,9/5/18 19:30,CARI
9/12/18 19:21,0.1233,0.0804,9/12/18 19:15,CARI
9/19/18 18:34,0.0925,0.0588,9/19/18 18:30,CARI
9/26/18 19:39,0.2885,0.1913,9/26/18 19:45,CARI
10/3/18 19:56,0.1216,0.0802,10/3/18 20:00,CARI
10/10/18 20:10,0.0819,0.0546,10/10/18 20:15,CARI
10/17/18 18:09,0.1012,0.067,10/17/18 18:15,CARI
11/7/18 20:14,0.0639,0.042233333,11/7/18 20:15,CARI
1/22/19 20:07,0.0359,0.0219,1/22/19 20:00,CARI
3/12/19 19:08,0.0276,0.018266667,3/12/19 19:15,CARI
3/26/19 18:08,0.0534,0.04,3/26/19 18:15,CARI
4/9/19 19:12,0.0393,0.0247,4/9/19 19:15,CARI
4/24/19 18:55,0.3058,0.2106,4/24/19 19:00,CARI
5/1/19 18:45,0.396833333,0.274566667,5/1/19 18:45,CARI
5/8/19 19:50,0.3255,0.2245,5/8/19 19:45,CARI
5/15/19 19:44,0.3069,0.21,5/15/19 19:45,CARI
5/21/19 22:40,0.0238,0.0153,5/21/19 22:45,CARI
5/29/19 19:50,0.2873,0.1967,5/29/19 19:45,CARI
6/11/19 17:58,0.0825,0.0571,6/11/19 18:00,CARI
6/19/19 20:02,0.0891,0.0558,6/19/19 20:00,CARI
7/10/19 19:49,0.108,0.0859,7/10/19 19:45,CARI
7/17/19 18:33,0.0723,0.0588,7/17/19 18:30,CARI
7/24/19 19:30,0.0751,0.0507,7/24/19 19:30,CARI
8/7/19 21:08,0.4065,0.2752,8/7/19 21:15,CARI
8/14/19 21:12,0.5423,0.3703,8/14/19 21:15,CARI
9/4/19 23:30,0.1051,0.0692,9/4/19 23:30,CARI
9/10/19 18:36,0.084,0.0539,9/10/19 18:30,CARI
9/18/19 19:32,0.0711,0.0486,9/18/19 19:30,CARI
9/25/19 21:11,0.1117,0.0746,9/25/19 21:15,CARI
10/9/19 20:55,0.1379,0.0933,10/9/19 21:00,CARI
10/16/19 21:11,0.1192,0.0792,10/16/19 21:15,CARI
12/9/19 20:25,0.1392,0.0955,12/9/19 20:30,CARI
1/7/20 20:45,NA,0.024533333,1/7/20 20:45,CARI
2/5/20 19:30,NA,0.023966667,2/5/20 19:30,CARI
3/4/20 19:45,NA,0.032266667,3/4/20 19:45,CARI
6/8/20 18:33,NA,0.0813,6/8/20 18:30,CARI
6/10/20 18:45,NA,0.1066,6/10/20 18:45,CARI
6/16/20 19:43,NA,0.2446,6/16/20 19:45,CARI
6/24/20 21:11,NA,0.3201,6/24/20 21:15,CARI
6/30/20 20:26,NA,0.1448,6/30/20 20:30,CARI
7/8/20 20:10,NA,0.075,7/8/20 20:15,CARI
7/15/20 20:00,NA,0.1185,7/15/20 20:00,CARI
7/21/20 20:30,NA,0.0051,7/21/20 20:30,CARI
7/28/20 22:42,NA,0.2018,7/28/20 22:45,CARI
8/4/20 18:02,NA,0.3602,8/4/20 18:00,CARI
8/11/20 22:02,NA,0.1267,8/11/20 22:00,CARI
8/18/20 19:03,NA,0.0835,8/18/20 19:00,CARI
8/25/20 19:32,NA,0.0911,8/25/20 19:30,CARI
8/31/20 19:57,NA,0.0984,8/31/20 20:00,CARI
9/15/20 21:05,NA,0.1411,9/15/20 21:00,CARI
9/22/20 21:40,NA,0.1115,9/22/20 21:45,CARI
9/28/20 20:06,NA,0.0952,9/28/20 20:00,CARI
10/7/20 19:30,NA,0.0721,10/7/20 19:30,CARI
10/14/20 19:50,NA,0.0634,10/14/20 19:45,CARI
5/21/15 18:20,0.2203,0.1483,5/21/15 18:15,COMO
5/27/15 17:16,0.2339,0.1596,5/27/15 17:15,COMO
6/4/15 16:40,0.3349,0.2277,6/4/15 16:45,COMO
6/9/15 17:44,0.2816,0.1906,6/9/15 17:45,COMO
6/11/15 15:45,0.2684,0.1839,6/11/15 15:45,COMO
6/15/15 17:50,0.2616,0.1789,6/15/15 17:45,COMO
6/18/15 16:45,0.2437,0.167,6/18/15 16:45,COMO
6/25/15 17:26,0.2382,0.164,6/25/15 17:30,COMO
6/30/15 16:36,0.2111,0.1468,6/30/15 16:30,COMO
7/6/15 17:37,0.2755,0.1906,7/6/15 17:30,COMO
7/15/15 16:27,0.227,0.1564,7/15/15 16:30,COMO
7/20/15 16:20,0.1741,0.1181,7/20/15 16:15,COMO
7/23/15 15:51,0.1637,0.1088,7/23/15 15:45,COMO
8/3/15 16:45,0.1527,0.1026,8/3/15 16:45,COMO
10/18/16 15:25,0.0775,0.0546,10/18/16 15:30,COMO
11/8/16 20:48,0.1074,0.0762,11/8/16 20:45,COMO
12/13/16 19:30,0.1309,0.0923,12/13/16 19:30,COMO
1/10/17 18:30,0.1562,0.1168,1/10/17 18:30,COMO
2/21/17 18:10,0.1656,0.1195,2/21/17 18:15,COMO
3/15/17 18:00,0.2052,0.1469,3/15/17 18:00,COMO
4/12/17 17:32,0.3684,0.2693,4/12/17 17:30,COMO
5/10/17 20:00,0.313,0.2181,5/10/17 20:00,COMO
5/17/17 17:35,0.2917,0.2038,5/17/17 17:30,COMO
5/25/17 16:10,0.2824,0.1972,5/25/17 16:15,COMO
6/5/17 17:00,0.332,0.2276,6/5/17 17:00,COMO
6/8/17 16:45,0.3171,0.2173,6/8/17 16:45,COMO
6/12/17 15:20,0.2681,0.1863,6/12/17 15:15,COMO
6/14/17 17:20,0.2389,0.1656,6/14/17 17:15,COMO
6/20/17 15:30,0.2317,0.1601,6/20/17 15:30,COMO
6/27/17 15:08,0.2207,0.1511,6/27/17 15:15,COMO
6/29/17 15:01,0.206,0.1452,6/29/17 15:00,COMO
7/6/17 15:43,0.172,0.1227,7/6/17 15:45,COMO
7/10/17 15:38,0.1634,0.1136,7/10/17 15:45,COMO
7/17/17 15:39,0.1554,0.1122,7/17/17 15:45,COMO
7/25/17 15:20,0.1372,0.0983,7/25/17 15:15,COMO
8/2/17 15:22,0.1246,0.0831,8/2/17 15:15,COMO
8/8/17 14:57,0.2392,0.1656,8/8/17 15:00,COMO
8/22/17 15:55,0.0811,0.058,8/22/17 16:00,COMO
9/11/17 15:35,0.0728,0.049,9/11/17 15:30,COMO
9/25/17 16:33,0.1508,0.1056,9/25/17 16:30,COMO
10/12/17 15:15,0.246,0.1768,10/12/17 15:15,COMO
11/15/17 19:00,0.1435,0.103,11/15/17 19:00,COMO
12/11/17 17:20,0.1023,0.0726,12/11/17 17:15,COMO
1/16/18 19:09,0.1345,0.0935,1/16/18 19:15,COMO
2/20/18 18:20,0.1346,0.095,2/20/18 18:15,COMO
3/20/18 16:47,0.1367,0.0942,3/20/18 16:45,COMO
4/24/18 17:03,0.5112,0.3616,4/24/18 17:00,COMO
5/14/18 16:55,0.4289,0.2961,5/14/18 17:00,COMO
5/22/18 16:37,0.3307,0.2283,5/22/18 16:30,COMO
5/29/18 19:49,0.2931,-0.2263,5/29/18 19:45,COMO
6/4/18 18:10,0.2683,0.1828,6/4/18 18:15,COMO
6/11/18 15:15,0.2351,0.1605,6/11/18 15:15,COMO
6/13/18 15:24,0.2205,0.1515,6/13/18 15:30,COMO
6/19/18 15:51,0.271,0.1856,6/19/18 15:45,COMO
6/21/18 16:05,0.2355,0.1618,6/21/18 16:00,COMO
6/26/18 15:25,0.1853,0.1301,6/26/18 15:30,COMO
6/28/18 17:11,0.171,0.119,6/28/18 17:15,COMO
7/2/18 15:19,0.1494,0.1025,7/2/18 15:15,COMO
7/12/18 14:52,0.1088,0.0751,7/12/18 14:45,COMO
7/17/18 16:46,0.1275,0.0893,7/17/18 16:45,COMO
7/23/18 16:45,0.1561,0.1102,7/23/18 16:45,COMO
8/6/18 14:57,0.0927,0.068,8/6/18 15:00,COMO
8/21/18 14:37,0.0716,0.0502,8/21/18 14:30,COMO
8/23/18 15:05,0.0748,0.0513,8/23/18 15:00,COMO
9/18/18 15:45,0.0711,0.0498,9/18/18 15:45,COMO
9/24/18 17:52,0.0643,0.0471,9/24/18 17:45,COMO
10/17/18 15:58,0.0983,0.0666,10/17/18 16:00,COMO
11/20/18 18:49,0.1095,0.075,11/20/18 18:45,COMO
12/17/18 16:10,0.1015,0.0712,12/17/18 16:15,COMO
1/14/19 17:36,0.1052,0.0736,1/14/19 17:30,COMO
2/19/19 16:43,0.1146,0.0828,2/19/19 16:45,COMO
3/19/19 17:00,0.1248,0.088833333,3/19/19 17:00,COMO
4/23/19 17:05,0.3725,0.2674,4/23/19 17:00,COMO
5/13/19 18:17,0.0641,0.0447,5/13/19 18:15,COMO
5/21/19 16:30,0.2892,0.202,5/21/19 16:30,COMO
5/28/19 20:42,0.3203,0.2268,5/28/19 20:45,COMO
6/3/19 16:41,0.3341,0.2334,6/3/19 16:45,COMO
6/10/19 16:52,0.3665,0.2506,6/10/19 16:45,COMO
6/12/19 16:16,0.3403,0.2363,6/12/19 16:15,COMO
6/18/19 16:29,0.3813,0.2582,6/18/19 16:30,COMO
6/20/19 15:41,0.3854,0.265,6/20/19 15:45,COMO
6/25/19 15:49,0.2448,0.1681,6/25/19 15:45,COMO
6/27/19 16:10,0.1955,0.1355,6/27/19 16:15,COMO
7/8/19 16:17,0.2783,0.1914,7/8/19 16:15,COMO
7/11/19 14:59,0.2866,0.2057,7/11/19 15:00,COMO
7/16/19 16:50,0.256366667,0.179,7/16/19 16:45,COMO
7/22/19 15:34,0.2815,0.1931,7/22/19 15:30,COMO
8/5/19 16:20,0.2168,0.1535,8/5/19 16:15,COMO
8/20/19 16:23,0.0906,0.0624,8/20/19 16:30,COMO
8/22/19 15:45,0.1129,0.0821,8/22/19 15:45,COMO
9/17/19 16:15,0.059,0.0418,9/17/19 16:15,COMO
9/24/19 17:06,0.0422,0.0292,9/24/19 17:00,COMO
10/15/19 16:00,0.0615,0.0469,10/15/19 16:00,COMO
11/19/19 18:15,0.114933333,0.0844,11/19/19 18:15,COMO
12/17/19 17:45,0.1171,0.0792,12/17/19 17:45,COMO
1/14/20 16:30,NA,0.075,1/14/20 16:30,COMO
2/11/20 18:56,NA,0.1241,2/11/20 19:00,COMO
3/10/20 16:14,NA,0.160933333,3/10/20 16:15,COMO
6/9/20 15:48,NA,0.1867,6/9/20 15:45,COMO
6/11/20 17:04,NA,0.1681,6/11/20 17:00,COMO
6/17/20 18:32,NA,0.1673,6/17/20 18:30,COMO
6/22/20 16:25,NA,0.1552,6/22/20 16:30,COMO
6/25/20 15:17,NA,0.1707,6/25/20 15:15,COMO
6/30/20 17:13,NA,0.0753,6/30/20 17:15,COMO
7/6/20 17:54,NA,0.1384,7/6/20 18:00,COMO
7/8/20 16:33,NA,0.1379,7/8/20 16:30,COMO
7/14/20 16:47,NA,0.132866667,7/14/20 16:45,COMO
7/16/20 15:21,NA,0.1263,7/16/20 15:15,COMO
7/20/20 19:54,NA,0.0964,7/20/20 20:00,COMO
7/29/20 15:16,NA,0.1122,7/29/20 15:15,COMO
8/7/20 2:54,NA,0.0751,8/7/20 3:00,COMO
8/11/20 16:05,NA,0.0641,8/11/20 16:00,COMO
8/24/20 16:08,NA,0.0366,8/24/20 16:15,COMO
9/9/20 15:16,NA,0.0325,9/9/20 15:15,COMO
9/23/20 16:20,NA,0.0707,9/23/20 16:15,COMO
10/13/20 14:40,NA,0.0513,10/13/20 14:45,COMO
5/5/15 15:30,0.1332,0.0858,5/5/15 15:30,CRAM
5/5/15 16:30,0.1325,0.0846,5/5/15 16:30,CRAM
5/5/15 19:45,0.1326,0.085,5/5/15 19:45,CRAM
5/5/15 20:45,0.1308,0.0843,5/5/15 20:45,CRAM
6/2/15 15:00,0.1323,0.085,6/2/15 15:00,CRAM
6/2/15 16:00,0.1378,0.0902,6/2/15 16:00,CRAM
6/2/15 17:15,0.1421,0.0941,6/2/15 17:15,CRAM
6/2/15 18:15,0.1391,0.0908,6/2/15 18:15,CRAM
6/29/15 16:00,0.1424,0.0933,6/29/15 16:00,CRAM
10/18/16 14:15,0.1039,0.0704,10/18/16 14:15,CRAM
10/18/16 14:35,0.1066,0.0714,10/18/16 14:30,CRAM
10/18/16 15:20,0.1042,0.0709,10/18/16 15:15,CRAM
10/18/16 15:45,0.1183,0.0792,10/18/16 15:45,CRAM
11/8/16 15:55,0.1108,0.0716,11/8/16 16:00,CRAM
11/8/16 16:20,0.1102,0.0719,11/8/16 16:15,CRAM
11/8/16 17:15,0.117,0.0777,11/8/16 17:15,CRAM
11/8/16 17:45,0.1537,0.1063,11/8/16 17:45,CRAM
11/21/16 15:10,0.1114,0.0811,11/21/16 15:15,CRAM
11/21/16 15:35,0.1086,0.0723,11/21/16 15:30,CRAM
11/21/16 16:15,0.104,0.0677,11/21/16 16:15,CRAM
2/7/17 17:15,0.1493,0.1097,2/7/17 17:15,CRAM
3/8/17 15:30,0.0959,0.0639,3/8/17 15:30,CRAM
4/18/17 14:20,0.1345,0.0952,4/18/17 14:15,CRAM
4/18/17 14:55,0.1414,0.0972,4/18/17 15:00,CRAM
4/18/17 15:45,0.1159,0.0791,4/18/17 15:45,CRAM
4/18/17 16:30,0.1149,0.077,4/18/17 16:30,CRAM
5/2/17 14:55,0.1314,0.0911,5/2/17 15:00,CRAM
5/2/17 15:25,0.1231,0.0843,5/2/17 15:30,CRAM
5/2/17 16:13,0.1192,0.0802,5/2/17 16:15,CRAM
5/2/17 16:27,0.1091,0.0721,5/2/17 16:30,CRAM
6/6/17 14:38,0.1508,0.0998,6/6/17 14:45,CRAM
6/6/17 15:03,0.1567,0.1029,6/6/17 15:00,CRAM
6/6/17 15:34,0.1601,0.1091,6/6/17 15:30,CRAM
6/6/17 16:21,0.1299,0.087,6/6/17 16:15,CRAM
7/11/17 14:41,0.1396,0.0978,7/11/17 14:45,CRAM
7/11/17 15:11,0.1314,0.0886,7/11/17 15:15,CRAM
7/11/17 16:22,0.132766667,0.0922,7/11/17 16:15,CRAM
7/11/17 16:23,0.121833333,0.085466667,7/11/17 16:30,CRAM
8/1/17 14:16,0.128,0.0792,8/1/17 14:15,CRAM
8/1/17 14:58,0.1239,0.0794,8/1/17 15:00,CRAM
8/1/17 15:43,0.1236,0.0775,8/1/17 15:45,CRAM
8/1/17 15:59,0.1289,0.083,8/1/17 16:00,CRAM
8/29/17 14:25,0.1044,0.0672,8/29/17 14:30,CRAM
8/29/17 14:42,0.1136,0.0751,8/29/17 14:45,CRAM
8/29/17 15:25,0.110666667,0.0717,8/29/17 15:30,CRAM
8/29/17 15:40,0.135533333,0.091866667,8/29/17 15:45,CRAM
10/3/17 14:40,0.1037,0.0663,10/3/17 14:45,CRAM
10/3/17 15:01,0.1017,0.0648,10/3/17 15:00,CRAM
10/3/17 16:11,0.1037,0.0675,10/3/17 16:15,CRAM
10/3/17 16:55,0.1314,0.0877,10/3/17 17:00,CRAM
10/16/17 14:49,0.0991,0.0612,10/16/17 14:45,CRAM
10/16/17 15:32,0.1052,0.0685,10/16/17 15:30,CRAM
10/16/17 16:02,0.1027,0.0656,10/16/17 16:00,CRAM
10/16/17 16:16,0.1576,0.1056,10/16/17 16:15,CRAM
11/7/17 16:10,0.1015,0.0651,11/7/17 16:15,CRAM
11/7/17 16:28,0.104,0.0668,11/7/17 16:30,CRAM
11/7/17 17:08,0.1037,0.0682,11/7/17 17:15,CRAM
2/13/18 18:28,0.1202,0.0787,2/13/18 18:30,CRAM
3/5/18 15:30,0.1216,0.0806,3/5/18 15:30,CRAM
5/7/18 15:38,0.1039,0.0649,5/7/18 15:45,CRAM
5/7/18 16:29,0.1034,0.0658,5/7/18 16:30,CRAM
5/22/18 15:44,0.083,0.0515,5/22/18 15:45,CRAM
5/22/18 15:45,0.102,0.0636,5/22/18 15:45,CRAM
6/5/18 17:20,0.0928,0.0581,6/5/18 17:15,CRAM
6/5/18 17:40,0.0884,0.0551,6/5/18 17:45,CRAM
7/10/18 16:03,0.1217,0.0823,7/10/18 16:00,CRAM
7/10/18 16:28,0.1202,0.0833,7/10/18 16:30,CRAM
8/7/18 15:38,0.1022,0.0653,8/7/18 15:45,CRAM
8/7/18 15:39,0.1285,0.0864,8/7/18 15:45,CRAM
9/11/18 14:16,0.1243,0.0814,9/11/18 14:15,CRAM
9/11/18 14:58,0.0981,0.0615,9/11/18 15:00,CRAM
10/2/18 15:58,0.1012,0.0668,10/2/18 16:00,CRAM
10/2/18 15:59,0.1304,0.0889,10/2/18 16:00,CRAM
10/16/18 16:35,0.1,0.0615,10/16/18 16:30,CRAM
10/16/18 16:49,0.1607,0.1066,10/16/18 16:45,CRAM
11/6/18 16:42,0.0961,0.0609,11/6/18 16:45,CRAM
1/7/19 16:35,0.127,0.0843,1/7/19 16:30,CRAM
2/18/19 17:45,0.1122,0.0762,2/18/19 17:45,CRAM
5/1/19 15:11,0.1287,0.0865,5/1/19 15:15,CRAM
5/22/19 14:51,0.1338,0.0894,5/22/19 14:45,CRAM
5/22/19 15:15,0.1149,0.0772,5/22/19 15:15,CRAM
6/4/19 17:20,0.144,0.1001,6/4/19 17:15,CRAM
6/4/19 17:42,0.1292,0.086,6/4/19 17:45,CRAM
7/9/19 14:55,0.14715,0.0989,7/9/19 15:00,CRAM
7/9/19 15:20,0.15675,0.10745,7/9/19 15:15,CRAM
8/6/19 15:46,0.143,0.0865,8/6/19 15:45,CRAM
8/6/19 16:06,0.1613,0.108,8/6/19 16:00,CRAM
9/9/19 14:53,0.087266667,0.058366667,9/9/19 15:00,CRAM
9/9/19 15:43,0.114933333,0.0769,9/9/19 15:45,CRAM
10/1/19 14:53,0.1401,0.0955,10/1/19 15:00,CRAM
10/1/19 15:06,0.154,0.1032,10/1/19 15:00,CRAM
10/15/19 14:41,0.157333333,0.104433333,10/15/19 14:45,CRAM
10/15/19 15:10,0.154766667,0.102966667,10/15/19 15:15,CRAM
11/5/19 15:37,0.1423,0.0942,11/5/19 15:30,CRAM
1/6/20 17:24,NA,0.095,1/6/20 17:30,CRAM
2/3/20 16:47,NA,0.0258,2/3/20 16:45,CRAM
3/2/20 15:55,NA,0.0751,3/2/20 16:00,CRAM
7/6/20 13:35,NA,0.089633333,7/6/20 13:30,CRAM
7/6/20 13:51,NA,0.1188,7/6/20 13:45,CRAM
8/4/20 15:41,NA,0.0932,8/4/20 15:45,CRAM
8/4/20 16:34,NA,0.117466667,8/4/20 16:30,CRAM
9/1/20 17:30,NA,0.0799,9/1/20 17:30,CRAM
9/1/20 17:41,NA,0.0806,9/1/20 17:45,CRAM
10/6/20 16:02,NA,0.089433333,10/6/20 16:00,CRAM
10/6/20 16:20,NA,0.118433333,10/6/20 16:15,CRAM
10/20/20 16:38,NA,0.0721,10/20/20 16:45,CRAM
10/20/20 16:41,NA,0.0354,10/20/20 16:45,CRAM
12/30/14 12:26,0.0786,0.0481,12/30/14 12:30,CUPE
1/20/15 13:50,0.0991,0.0634,1/20/15 13:45,CUPE
2/3/15 15:24,0.0884,0.0559,2/3/15 15:30,CUPE
2/25/15 13:54,0.1055,0.0677,2/25/15 14:00,CUPE
3/24/15 13:30,0.0865,0.0556,3/24/15 13:30,CUPE
10/4/16 12:35,0.0345,0.0224,10/4/16 12:30,CUPE
10/17/16 11:25,0.026,0.0172,10/17/16 11:30,CUPE
10/25/16 12:57,0.0566,0.0425,10/25/16 13:00,CUPE
10/31/16 11:35,0.0459,0.0352,10/31/16 11:30,CUPE
11/7/16 12:58,0.0303,0.0202,11/7/16 13:00,CUPE
11/21/16 12:33,0.0432,0.0294,11/21/16 12:30,CUPE
12/6/16 11:59,0.0456,0.0325,12/6/16 12:00,CUPE
12/20/16 13:50,0.0231,0.0172,12/20/16 13:45,CUPE
1/17/17 11:50,0.0087,0.0012,1/17/17 11:45,CUPE
2/21/17 11:43,0.0464,0.0408,2/21/17 11:45,CUPE
3/1/17 11:27,0.0275,0.0224,3/1/17 11:30,CUPE
3/21/17 11:29,0.0595,0.049,3/21/17 11:30,CUPE
4/18/17 11:58,0.1139,0.0891,4/18/17 12:00,CUPE
4/27/17 11:32,0.0332,0.0241,4/27/17 11:30,CUPE
5/16/17 12:10,0.0379,0.0279,5/16/17 12:15,CUPE
5/23/17 11:27,0.0338,0.0253,5/23/17 11:30,CUPE
6/13/17 11:34,0.0216,0.0168,6/13/17 11:30,CUPE
6/22/17 11:19,0.008466667,0.007266667,6/22/17 11:15,CUPE
7/11/17 11:22,0.0224,0.0211,7/11/17 11:15,CUPE
7/20/17 11:23,0.0196,0.0107,7/20/17 11:30,CUPE
8/10/17 11:15,0.0292,0.0214,8/10/17 11:15,CUPE
8/15/17 11:11,0.0252,0.018,8/15/17 11:15,CUPE
8/28/17 11:35,0.042433333,0.030333333,8/28/17 11:30,CUPE
9/12/17 11:25,0.0729,0.0505,9/12/17 11:30,CUPE
11/7/17 11:47,0.0359,0.0252,11/7/17 11:45,CUPE
11/14/17 11:31,0.0228,0.0179,11/14/17 11:30,CUPE
11/29/17 11:22,0.0148,0.0088,11/29/17 11:15,CUPE
12/19/17 11:54,0.0213,0.0116,12/19/17 12:00,CUPE
1/16/18 12:00,0.0377,0.0252,1/16/18 12:00,CUPE
2/20/18 12:32,0.0415,0.0316,2/20/18 12:30,CUPE
2/28/18 11:30,0.1059,0.0782,2/28/18 11:30,CUPE
3/20/18 12:47,0.0291,0.0201,3/20/18 12:45,CUPE
4/17/18 11:29,0.0099,0.0071,4/17/18 11:30,CUPE
